run_id,ticker,horizon,W_star,rho_pmt_train,rho_pmt_test,rho_garch_train,rho_garch_test,rho_combo_train,rho_combo_test
20260304T034539Z,TMUS,10,300,0.1898482895279841,-0.275707211577754,0.2938718208937834,0.38305504525130074,0.29981095684162684,-0.567875337129158
20260304T034539Z,TMUS,21,300,0.224986520921419,-0.5517268990551433,0.3143111128623449,0.41487301929890824,0.35444138958280974,-0.7678695350451075
20260304T034539Z,TMUS,31,300,0.257428018298684,-0.6827259178973037,0.292901839997139,0.5096021819924511,0.3746589629006591,-0.24546809375423378
20260304T034539Z,TMUS,42,300,0.2877957918436927,-0.6187814169465545,0.2442572515619559,0.4380722509775381,0.3668478343635861,-0.5870703063363614
20260304T034539Z,TPL,10,280,0.07869292482074233,-0.20909279511573456,0.22040414696180505,-0.05864745620422157,0.12313359885257945,0.0203779208847227
20260304T034539Z,TPL,21,280,0.11457045323370386,-0.10615196932729175,0.19235917495067667,-0.07415945730438796,0.05939426022437207,-0.06592889508539561
20260304T034539Z,TPL,31,280,0.17838694816920106,-0.0389999571899482,0.26482820434875903,-0.08512842202770268,0.15632309872295863,-0.10360460636157369
20260304T034539Z,TPL,42,280,0.2477955530004227,-0.09113056302830845,0.19798293766968553,-0.10009876584051298,0.18630571569655477,-0.07811386199456499
20260304T034539Z,TPR,10,280,0.5128416054130973,0.06215837450833451,0.3261588866704544,0.09444951795616666,0.4518442276367849,0.06215837450833451
20260304T034539Z,TPR,21,280,0.5891690462315021,-0.3501185081910073,0.30420294766849215,0.07175668627133583,0.5175187737815055,-0.3501185081910073
20260304T034539Z,TPR,31,280,0.6401641414987601,-0.7049616850036388,0.2791469673127816,0.009873322858654558,0.558743728359398,-0.7049616850036388
20260304T034539Z,TPR,42,280,0.6724419398780146,-0.7335099482445478,0.21534977352328374,-0.0922802024765023,0.5911457335128778,-0.7335099482445478
20260304T034539Z,TRGP,10,280,0.6002723542358039,-0.5430993238408549,0.5389674699825199,0.2509735965926569,0.648706726139118,-0.5445812004894427
20260304T034539Z,TRGP,21,280,0.614471570740944,-0.8120006971070058,0.531185768851406,0.286292469289016,0.6513643075562559,-0.8254966887417217
20260304T034539Z,TRGP,31,260,0.6122567056370528,-0.8319099378881988,0.5163310321718175,0.2372736673329935,0.6277243827970408,-0.8176386013342536
20260304T034539Z,TRGP,42,260,0.6365039587684591,-0.7437432774789992,0.470570759835403,0.11438007132556467,0.6425252205243027,-0.724777101204498
20260304T034539Z,TRMB,10,280,0.4265881634597163,0.1407373535941154,0.5422368234401284,-0.24261491365082238,0.5106526396596122,0.1427075438811902
20260304T034539Z,TRMB,21,300,0.485775037345791,0.05683553088133241,0.5095109501278541,-0.09311153677823941,0.5690912570982798,0.06019324187263119
20260304T034539Z,TRMB,31,300,0.5506837026455937,-0.35726866278282066,0.47060167593519775,0.01752380523530235,0.6179093745578094,-0.3560018967619563
20260304T034539Z,TRMB,42,300,0.6009318425512253,-0.5222324910398305,0.4422040913917422,-0.005664693236085182,0.6478286825075618,-0.5221693753803845
20260304T034539Z,TROW,10,300,0.6293727621138241,0.11894398678935689,0.5455437279942005,0.054947000505359285,0.6424321792433282,0.10011714386901682
20260304T034539Z,TROW,21,300,0.7413713831139142,0.10382213206640686,0.5748299175182425,0.06667296174391626,0.7526395665938553,0.07015961138098543
20260304T034539Z,TROW,31,300,0.782310924270104,-0.09640970058257685,0.5285730410914813,0.0013938184385438159,0.7840706904061552,-0.11913019916000539
20260304T034539Z,TROW,42,300,0.8220614025271926,-0.27392647025674555,0.48214961239785675,0.012364055502136588,0.8195407053251039,-0.2743231972589771
20260304T034539Z,TRV,10,280,0.4335268573548375,-0.015954871916461676,0.44340208517421503,-0.17510188656118808,0.43896689265018823,-0.015954871916461676
20260304T034539Z,TRV,21,280,0.5196415735340647,-0.0882363192750087,0.451813280082075,-0.2821287253367866,0.5131124876011963,-0.0882363192750087
